#    L    TT             EE             BB             TE          
   395   0.178310E+04   0.214341E+02   0.400161E-01   0.924422E+01
   396   0.177685E+04   0.214313E+02   0.401383E-01   0.732763E+01
   397   0.177090E+04   0.214249E+02   0.402612E-01   0.541707E+01
   398   0.176548E+04   0.214140E+02   0.403848E-01   0.351388E+01
   399   0.176043E+04   0.213995E+02   0.405090E-01   0.161891E+01
   400   0.175577E+04   0.213813E+02   0.406339E-01  -0.266928E+00
   401   0.175156E+04   0.213587E+02   0.407595E-01  -0.214305E+01
   402   0.174781E+04   0.213318E+02   0.408859E-01  -0.400854E+01
   403   0.174443E+04   0.213018E+02   0.410130E-01  -0.586281E+01
   404   0.174143E+04   0.212675E+02   0.411408E-01  -0.770429E+01
   405   0.173889E+04   0.212288E+02   0.412694E-01  -0.953382E+01
   406   0.173665E+04   0.211872E+02   0.413989E-01  -0.113492E+02
   407   0.173486E+04   0.211411E+02   0.415291E-01  -0.131518E+02
   408   0.173345E+04   0.210914E+02   0.416601E-01  -0.149373E+02
   409   0.173249E+04   0.210388E+02   0.417920E-01  -0.167078E+02
   410   0.173184E+04   0.209811E+02   0.419247E-01  -0.184628E+02
   411   0.173163E+04   0.209204E+02   0.420583E-01  -0.201998E+02
   412   0.173173E+04   0.208561E+02   0.421927E-01  -0.219197E+02
   413   0.173221E+04   0.207881E+02   0.423280E-01  -0.236209E+02
   414   0.173299E+04   0.207165E+02   0.424642E-01  -0.253036E+02
   415   0.173422E+04   0.206419E+02   0.426013E-01  -0.269654E+02
   416   0.173576E+04   0.205630E+02   0.427394E-01  -0.286079E+02
   417   0.173759E+04   0.204811E+02   0.428783E-01  -0.302302E+02
   418   0.173980E+04   0.203941E+02   0.430182E-01  -0.318296E+02
   419   0.174239E+04   0.203050E+02   0.431591E-01  -0.334066E+02
   420   0.174528E+04   0.202129E+02   0.433009E-01  -0.349613E+02
   421   0.174855E+04   0.201172E+02   0.434437E-01  -0.364922E+02
   422   0.175212E+04   0.200179E+02   0.435874E-01  -0.380001E+02
   423   0.175592E+04   0.199149E+02   0.437321E-01  -0.394827E+02
   424   0.176001E+04   0.198090E+02   0.438778E-01  -0.409409E+02
   425   0.176449E+04   0.196994E+02   0.440245E-01  -0.423722E+02
   426   0.176926E+04   0.195877E+02   0.441722E-01  -0.437776E+02
   427   0.177426E+04   0.194723E+02   0.443209E-01  -0.451578E+02
   428   0.177956E+04   0.193540E+02   0.444706E-01  -0.465090E+02
   429   0.178509E+04   0.192328E+02   0.446213E-01  -0.478328E+02
   430   0.179100E+04   0.191095E+02   0.447730E-01  -0.491290E+02
   431   0.179713E+04   0.189825E+02   0.449258E-01  -0.503964E+02
   432   0.180341E+04   0.188526E+02   0.450795E-01  -0.516356E+02
   433   0.181007E+04   0.187213E+02   0.452342E-01  -0.528436E+02
   434   0.181688E+04   0.185863E+02   0.453900E-01  -0.540234E+02
   435   0.182391E+04   0.184499E+02   0.455467E-01  -0.551729E+02
   436   0.183125E+04   0.183106E+02   0.457045E-01  -0.562919E+02
   437   0.183881E+04   0.181684E+02   0.458632E-01  -0.573791E+02
   438   0.184652E+04   0.180240E+02   0.460230E-01  -0.584343E+02
   439   0.185454E+04   0.178782E+02   0.461837E-01  -0.594592E+02
   440   0.186271E+04   0.177294E+02   0.463454E-01  -0.604508E+02
   441   0.187110E+04   0.175785E+02   0.465081E-01  -0.614112E+02
   442   0.187957E+04   0.174255E+02   0.466718E-01  -0.623383E+02
   443   0.188834E+04   0.172710E+02   0.468364E-01  -0.632327E+02
   444   0.189726E+04   0.171151E+02   0.470020E-01  -0.640931E+02
   445   0.190633E+04   0.169555E+02   0.471685E-01  -0.649202E+02
   446   0.191548E+04   0.167960E+02   0.473360E-01  -0.657124E+02
   447   0.192486E+04   0.166350E+02   0.475043E-01  -0.664721E+02
   448   0.193432E+04   0.164712E+02   0.476736E-01  -0.671976E+02
   449   0.194400E+04   0.163066E+02   0.478438E-01  -0.678876E+02
   450   0.195383E+04   0.161414E+02   0.480149E-01  -0.685443E+02
   451   0.196374E+04   0.159739E+02   0.481868E-01  -0.691655E+02
   452   0.197372E+04   0.158058E+02   0.483596E-01  -0.697533E+02
   453   0.198394E+04   0.156370E+02   0.485333E-01  -0.703056E+02
   454   0.199415E+04   0.154667E+02   0.487078E-01  -0.708238E+02
   455   0.200445E+04   0.152958E+02   0.488831E-01  -0.713081E+02
   456   0.201496E+04   0.151234E+02   0.490592E-01  -0.717516E+02
   457   0.202541E+04   0.149510E+02   0.492361E-01  -0.721686E+02
   458   0.203601E+04   0.147780E+02   0.494137E-01  -0.725404E+02
   459   0.204668E+04   0.146050E+02   0.495922E-01  -0.728827E+02
   460   0.205743E+04   0.144305E+02   0.497713E-01  -0.731895E+02
   461   0.206819E+04   0.142561E+02   0.499512E-01  -0.734616E+02
   462   0.207902E+04   0.140810E+02   0.501318E-01  -0.736930E+02
   463   0.208985E+04   0.139067E+02   0.503130E-01  -0.739024E+02
   464   0.210069E+04   0.137324E+02   0.504950E-01  -0.740600E+02
   465   0.211152E+04   0.135581E+02   0.506775E-01  -0.741955E+02
   466   0.212244E+04   0.133832E+02   0.508607E-01  -0.742867E+02
   467   0.213342E+04   0.132090E+02   0.510446E-01  -0.743484E+02
   468   0.214434E+04   0.130356E+02   0.512290E-01  -0.743732E+02
   469   0.215526E+04   0.128615E+02   0.514140E-01  -0.743685E+02
   470   0.216626E+04   0.126889E+02   0.515995E-01  -0.743270E+02
   471   0.217703E+04   0.125178E+02   0.517856E-01  -0.742486E+02
   472   0.218795E+04   0.123467E+02   0.519722E-01  -0.741407E+02
   473   0.219880E+04   0.121764E+02   0.521593E-01  -0.739959E+02
   474   0.220966E+04   0.120077E+02   0.523469E-01  -0.738217E+02
   475   0.222051E+04   0.118389E+02   0.525349E-01  -0.736106E+02
   476   0.223122E+04   0.116724E+02   0.527234E-01  -0.733648E+02
   477   0.224185E+04   0.115067E+02   0.529122E-01  -0.730941E+02
   478   0.225249E+04   0.113417E+02   0.531015E-01  -0.727798E+02
   479   0.226305E+04   0.111790E+02   0.532912E-01  -0.724465E+02
   480   0.227354E+04   0.110177E+02   0.534812E-01  -0.720748E+02
   481   0.228395E+04   0.108580E+02   0.536715E-01  -0.716685E+02
   482   0.229437E+04   0.107005E+02   0.538621E-01  -0.712335E+02
   483   0.230456E+04   0.105445E+02   0.540530E-01  -0.707720E+02
   484   0.231461E+04   0.103907E+02   0.542442E-01  -0.702781E+02
   485   0.232473E+04   0.102384E+02   0.544357E-01  -0.697532E+02
   486   0.233470E+04   0.100891E+02   0.546273E-01  -0.691997E+02
   487   0.234453E+04   0.994198E+01   0.548191E-01  -0.686174E+02
   488   0.235420E+04   0.979638E+01   0.550111E-01  -0.680057E+02
   489   0.236381E+04   0.965374E+01   0.552033E-01  -0.673660E+02
   490   0.237333E+04   0.951406E+01   0.553956E-01  -0.666975E+02
   491   0.238257E+04   0.937660E+01   0.555879E-01  -0.660033E+02
   492   0.239180E+04   0.924210E+01   0.557804E-01  -0.652826E+02
   493   0.240088E+04   0.910907E+01   0.559729E-01  -0.645339E+02
   494   0.240982E+04   0.898048E+01   0.561654E-01  -0.637609E+02
   495   0.241853E+04   0.885410E+01   0.563579E-01  -0.629621E+02
   496   0.242709E+04   0.873141E+01   0.565503E-01  -0.621390E+02
   497   0.243551E+04   0.861167E+01   0.567428E-01  -0.612909E+02
   498   0.244378E+04   0.849413E+01   0.569351E-01  -0.604206E+02
   499   0.245197E+04   0.838101E+01   0.571273E-01  -0.595253E+02
   500   0.245994E+04   0.827010E+01   0.573194E-01  -0.586093E+02
   501   0.246761E+04   0.816360E+01   0.575113E-01  -0.576712E+02
   502   0.247528E+04   0.806078E+01   0.577030E-01  -0.567109E+02
   503   0.248265E+04   0.796090E+01   0.578945E-01  -0.557308E+02
   504   0.248980E+04   0.786468E+01   0.580858E-01  -0.547293E+02
   505   0.249695E+04   0.777288E+01   0.582768E-01  -0.537101E+02
   506   0.250373E+04   0.768490E+01   0.584674E-01  -0.526711E+02
   507   0.251044E+04   0.760043E+01   0.586577E-01  -0.516144E+02
   508   0.251684E+04   0.752051E+01   0.588477E-01  -0.505394E+02
   509   0.252310E+04   0.744419E+01   0.590373E-01  -0.494489E+02
   510   0.252907E+04   0.737211E+01   0.592264E-01  -0.483423E+02
   511   0.253496E+04   0.730399E+01   0.594151E-01  -0.472195E+02
   512   0.254055E+04   0.724027E+01   0.596033E-01  -0.460821E+02
   513   0.254599E+04   0.718071E+01   0.597909E-01  -0.449315E+02
   514   0.255122E+04   0.712562E+01   0.599781E-01  -0.437677E+02
   515   0.255622E+04   0.707492E+01   0.601647E-01  -0.425908E+02
   516   0.256099E+04   0.702869E+01   0.603506E-01  -0.414022E+02
   517   0.256548E+04   0.698706E+01   0.605360E-01  -0.402026E+02
   518   0.256981E+04   0.694988E+01   0.607206E-01  -0.389928E+02
   519   0.257400E+04   0.691739E+01   0.609046E-01  -0.377720E+02
   520   0.257789E+04   0.688949E+01   0.610879E-01  -0.365433E+02
   521   0.258149E+04   0.686627E+01   0.612704E-01  -0.353066E+02
   522   0.258486E+04   0.684794E+01   0.614522E-01  -0.340619E+02
   523   0.258809E+04   0.683436E+01   0.616331E-01  -0.328107E+02
   524   0.259109E+04   0.682552E+01   0.618133E-01  -0.315537E+02
   525   0.259373E+04   0.682156E+01   0.619926E-01  -0.302902E+02
   526   0.259622E+04   0.682249E+01   0.621710E-01  -0.290224E+02
   527   0.259863E+04   0.682831E+01   0.623485E-01  -0.277510E+02
   528   0.260068E+04   0.683900E+01   0.625250E-01  -0.264776E+02
   529   0.260250E+04   0.685487E+01   0.627006E-01  -0.252005E+02
   530   0.260403E+04   0.687570E+01   0.628753E-01  -0.239237E+02
   531   0.260556E+04   0.690140E+01   0.630489E-01  -0.226439E+02
   532   0.260665E+04   0.693228E+01   0.632215E-01  -0.213651E+02
   533   0.260751E+04   0.696817E+01   0.633931E-01  -0.200870E+02
   534   0.260816E+04   0.700916E+01   0.635636E-01  -0.188106E+02
   535   0.260858E+04   0.705532E+01   0.637330E-01  -0.175365E+02
   536   0.260878E+04   0.710649E+01   0.639012E-01  -0.162647E+02
   537   0.260884E+04   0.716275E+01   0.640684E-01  -0.149967E+02
   538   0.260852E+04   0.722425E+01   0.642344E-01  -0.137332E+02
   539   0.260806E+04   0.729069E+01   0.643992E-01  -0.124750E+02
   540   0.260738E+04   0.736251E+01   0.645629E-01  -0.112228E+02
   541   0.260640E+04   0.743927E+01   0.647253E-01  -0.997650E+01
   542   0.260527E+04   0.752118E+01   0.648865E-01  -0.873842E+01
   543   0.260385E+04   0.760833E+01   0.650465E-01  -0.750807E+01
   544   0.260228E+04   0.770056E+01   0.652052E-01  -0.628642E+01
   545   0.260041E+04   0.779786E+01   0.653626E-01  -0.507403E+01
   546   0.259840E+04   0.790003E+01   0.655188E-01  -0.387194E+01
   547   0.259609E+04   0.800727E+01   0.656736E-01  -0.268044E+01
   548   0.259364E+04   0.811959E+01   0.658271E-01  -0.150054E+01
   549   0.259096E+04   0.823699E+01   0.659794E-01  -0.332946E+00
   550   0.258806E+04   0.835947E+01   0.661302E-01   0.821790E+00
   551   0.258501E+04   0.848702E+01   0.662798E-01   0.196307E+01
   552   0.258167E+04   0.861964E+01   0.664279E-01   0.308981E+01
   553   0.257818E+04   0.875586E+01   0.665747E-01   0.420182E+01
   554   0.257446E+04   0.889863E+01   0.667201E-01   0.529828E+01
   555   0.257053E+04   0.904573E+01   0.668641E-01   0.637839E+01
   556   0.256637E+04   0.919789E+01   0.670068E-01   0.744201E+01
   557   0.256207E+04   0.935438E+01   0.671480E-01   0.848737E+01
   558   0.255754E+04   0.951668E+01   0.672878E-01   0.951508E+01
   559   0.255280E+04   0.968256E+01   0.674261E-01   0.105244E+02
   560   0.254798E+04   0.985275E+01   0.675631E-01   0.115139E+02
   561   0.254279E+04   0.100280E+02   0.676986E-01   0.124835E+02
   562   0.253760E+04   0.102083E+02   0.678326E-01   0.134326E+02
   563   0.253219E+04   0.103922E+02   0.679652E-01   0.143626E+02
   564   0.252663E+04   0.105819E+02   0.680964E-01   0.152683E+02
   565   0.252086E+04   0.107745E+02   0.682261E-01   0.161535E+02
   566   0.251493E+04   0.109720E+02   0.683543E-01   0.170152E+02
   567   0.250886E+04   0.111732E+02   0.684810E-01   0.178542E+02
   568   0.250264E+04   0.113794E+02   0.686063E-01   0.186690E+02
   569   0.249620E+04   0.115899E+02   0.687301E-01   0.194618E+02
   570   0.248969E+04   0.118040E+02   0.688524E-01   0.202274E+02
   571   0.248296E+04   0.120225E+02   0.689732E-01   0.209682E+02
   572   0.247608E+04   0.122444E+02   0.690926E-01   0.216840E+02
   573   0.246913E+04   0.124700E+02   0.692104E-01   0.223727E+02
   574   0.246203E+04   0.126999E+02   0.693268E-01   0.230358E+02
   575   0.245478E+04   0.129326E+02   0.694417E-01   0.236710E+02
   576   0.244746E+04   0.131696E+02   0.695551E-01   0.242799E+02
   577   0.243993E+04   0.134102E+02   0.696670E-01   0.248610E+02
   578   0.243231E+04   0.136536E+02   0.697774E-01   0.254135E+02
   579   0.242463E+04   0.139014E+02   0.698863E-01   0.259382E+02
   580   0.241687E+04   0.141519E+02   0.699938E-01   0.264329E+02
   581   0.240882E+04   0.144053E+02   0.700998E-01   0.268999E+02
   582   0.240077E+04   0.146623E+02   0.702042E-01   0.273368E+02
   583   0.239265E+04   0.149222E+02   0.703072E-01   0.277430E+02
   584   0.238446E+04   0.151848E+02   0.704088E-01   0.281200E+02
   585   0.237619E+04   0.154503E+02   0.705088E-01   0.284663E+02
   586   0.236778E+04   0.157179E+02   0.706074E-01   0.287818E+02
   587   0.235937E+04   0.159891E+02   0.707046E-01   0.290667E+02
   588   0.235081E+04   0.162624E+02   0.708002E-01   0.293194E+02
   589   0.234217E+04   0.165385E+02   0.708945E-01   0.295414E+02
   590   0.233347E+04   0.168160E+02   0.709873E-01   0.297320E+02
   591   0.232477E+04   0.170971E+02   0.710787E-01   0.298905E+02
   592   0.231599E+04   0.173788E+02   0.711686E-01   0.300160E+02
   593   0.230714E+04   0.176641E+02   0.712572E-01   0.301109E+02
   594   0.229815E+04   0.179508E+02   0.713443E-01   0.301722E+02
   595   0.228916E+04   0.182381E+02   0.714301E-01   0.302021E+02
   596   0.228024E+04   0.185290E+02   0.715145E-01   0.301984E+02
   597   0.227125E+04   0.188191E+02   0.715975E-01   0.301626E+02
   598   0.226240E+04   0.191120E+02   0.716792E-01   0.300939E+02
   599   0.225342E+04   0.194063E+02   0.717595E-01   0.299930E+02
   600   0.224435E+04   0.197020E+02   0.718385E-01   0.298586E+02
   601   0.223529E+04   0.199991E+02   0.719162E-01   0.296913E+02
   602   0.222623E+04   0.202962E+02   0.719927E-01   0.294905E+02
   603   0.221710E+04   0.205953E+02   0.720678E-01   0.292583E+02
   604   0.220811E+04   0.208944E+02   0.721417E-01   0.289925E+02
   605   0.219905E+04   0.211941E+02   0.722144E-01   0.286940E+02
   606   0.219007E+04   0.214945E+02   0.722858E-01   0.283627E+02
   607   0.218086E+04   0.217955E+02   0.723561E-01   0.279987E+02
   608   0.217188E+04   0.220972E+02   0.724251E-01   0.276019E+02
   609   0.216297E+04   0.223981E+02   0.724931E-01   0.271723E+02
   610   0.215399E+04   0.226989E+02   0.725598E-01   0.267101E+02
   611   0.214508E+04   0.230004E+02   0.726255E-01   0.262159E+02
   612   0.213625E+04   0.233025E+02   0.726901E-01   0.256905E+02
   613   0.212734E+04   0.236016E+02   0.727536E-01   0.251316E+02
   614   0.211858E+04   0.239022E+02   0.728161E-01   0.245409E+02
   615   0.210983E+04   0.242012E+02   0.728776E-01   0.239190E+02
   616   0.210114E+04   0.245009E+02   0.729381E-01   0.232659E+02
   617   0.209261E+04   0.247998E+02   0.729976E-01   0.225817E+02
   618   0.208407E+04   0.250978E+02   0.730561E-01   0.218655E+02
   619   0.207553E+04   0.253959E+02   0.731138E-01   0.211205E+02
   620   0.206722E+04   0.256909E+02   0.731706E-01   0.203443E+02
   621   0.205883E+04   0.259859E+02   0.732265E-01   0.195378E+02
   622   0.205058E+04   0.262794E+02   0.732815E-01   0.187008E+02
   623   0.204249E+04   0.265706E+02   0.733358E-01   0.178357E+02
   624   0.203440E+04   0.268603E+02   0.733893E-01   0.169410E+02
   625   0.202637E+04   0.271485E+02   0.734420E-01   0.160167E+02
   626   0.201850E+04   0.274352E+02   0.734940E-01   0.150642E+02
   627   0.201077E+04   0.277196E+02   0.735454E-01   0.140836E+02
   628   0.200312E+04   0.280018E+02   0.735960E-01   0.130749E+02
   629   0.199561E+04   0.282817E+02   0.736460E-01   0.120387E+02
   630   0.198810E+04   0.285595E+02   0.736954E-01   0.109745E+02
   631   0.198074E+04   0.288349E+02   0.737442E-01   0.988502E+01
   632   0.197360E+04   0.291075E+02   0.737925E-01   0.876817E+01
   633   0.196646E+04   0.293785E+02   0.738402E-01   0.762615E+01
   634   0.195954E+04   0.296451E+02   0.738874E-01   0.645895E+01
   635   0.195277E+04   0.299102E+02   0.739342E-01   0.526694E+01
   636   0.194599E+04   0.301731E+02   0.739805E-01   0.405078E+01
   637   0.193944E+04   0.304308E+02   0.740264E-01   0.280987E+01
   638   0.193303E+04   0.306871E+02   0.740719E-01   0.154635E+01
   639   0.192677E+04   0.309389E+02   0.741170E-01   0.259255E+00
   640   0.192065E+04   0.311885E+02   0.741618E-01  -0.104983E+01
   641   0.191468E+04   0.314345E+02   0.742063E-01  -0.238095E+01
   642   0.190878E+04   0.316761E+02   0.742505E-01  -0.373335E+01
   643   0.190311E+04   0.319154E+02   0.742945E-01  -0.510653E+01
   644   0.189765E+04   0.321489E+02   0.743383E-01  -0.649986E+01
   645   0.189227E+04   0.323795E+02   0.743818E-01  -0.791305E+01
   646   0.188703E+04   0.326064E+02   0.744252E-01  -0.934544E+01
   647   0.188209E+04   0.328289E+02   0.744684E-01  -0.107969E+02
   648   0.187714E+04   0.330477E+02   0.745116E-01  -0.122655E+02
   649   0.187249E+04   0.332614E+02   0.745546E-01  -0.137520E+02
   650   0.186798E+04   0.334708E+02   0.745976E-01  -0.152550E+02
   651   0.186362E+04   0.336772E+02   0.746405E-01  -0.167744E+02
   652   0.185941E+04   0.338786E+02   0.746834E-01  -0.183095E+02
   653   0.185549E+04   0.340741E+02   0.747263E-01  -0.198589E+02
   654   0.185164E+04   0.342659E+02   0.747693E-01  -0.214218E+02
   655   0.184794E+04   0.344534E+02   0.748123E-01  -0.229989E+02
   656   0.184453E+04   0.346358E+02   0.748554E-01  -0.245887E+02
   657   0.184127E+04   0.348132E+02   0.748987E-01  -0.261898E+02
   658   0.183808E+04   0.349861E+02   0.749420E-01  -0.278030E+02
   659   0.183526E+04   0.351540E+02   0.749856E-01  -0.294267E+02
   660   0.183258E+04   0.353161E+02   0.750293E-01  -0.310601E+02
   661   0.183004E+04   0.354731E+02   0.750732E-01  -0.327020E+02
   662   0.182773E+04   0.356258E+02   0.751174E-01  -0.343536E+02
   663   0.182556E+04   0.357734E+02   0.751619E-01  -0.360136E+02
   664   0.182361E+04   0.359145E+02   0.752066E-01  -0.376796E+02
   665   0.182180E+04   0.360505E+02   0.752516E-01  -0.393526E+02
   666   0.182022E+04   0.361815E+02   0.752970E-01  -0.410310E+02
   667   0.181885E+04   0.363066E+02   0.753428E-01  -0.427147E+02
   668   0.181755E+04   0.364268E+02   0.753889E-01  -0.444032E+02
   669   0.181662E+04   0.365412E+02   0.754355E-01  -0.460948E+02
   670   0.181576E+04   0.366498E+02   0.754824E-01  -0.477882E+02
   671   0.181519E+04   0.367541E+02   0.755299E-01  -0.494848E+02
   672   0.181470E+04   0.368511E+02   0.755778E-01  -0.511831E+02
   673   0.181449E+04   0.369439E+02   0.756262E-01  -0.528810E+02
