#    L    TT             EE             TE             PP             TP          
  2756   0.342616E+02   0.900830E+00  -0.844742E+00   0.305913E+05   0.317730E+01
  2757   0.341139E+02   0.902197E+00  -0.825792E+00   0.305639E+05   0.316577E+01
  2758   0.339664E+02   0.903816E+00  -0.807129E+00   0.305365E+05   0.315425E+01
  2759   0.338185E+02   0.905463E+00  -0.788974E+00   0.305091E+05   0.314276E+01
  2760   0.336700E+02   0.907215E+00  -0.771251E+00   0.304818E+05   0.313128E+01
  2761   0.335211E+02   0.909072E+00  -0.753810E+00   0.304545E+05   0.311983E+01
  2762   0.333731E+02   0.910959E+00  -0.736948E+00   0.304273E+05   0.310839E+01
  2763   0.332239E+02   0.913102E+00  -0.720366E+00   0.304000E+05   0.309698E+01
  2764   0.330749E+02   0.915202E+00  -0.704285E+00   0.303728E+05   0.308558E+01
  2765   0.329261E+02   0.917336E+00  -0.688704E+00   0.303457E+05   0.307421E+01
  2766   0.327768E+02   0.919577E+00  -0.673474E+00   0.303185E+05   0.306287E+01
  2767   0.326277E+02   0.922001E+00  -0.658667E+00   0.302914E+05   0.305154E+01
  2768   0.324780E+02   0.924460E+00  -0.644356E+00   0.302643E+05   0.304025E+01
  2769   0.323285E+02   0.927029E+00  -0.630392E+00   0.302373E+05   0.302897E+01
  2770   0.321792E+02   0.929560E+00  -0.617070E+00   0.302103E+05   0.301773E+01
  2771   0.320307E+02   0.932276E+00  -0.604091E+00   0.301833E+05   0.300651E+01
  2772   0.318817E+02   0.934955E+00  -0.591529E+00   0.301563E+05   0.299532E+01
  2773   0.317328E+02   0.937746E+00  -0.579235E+00   0.301294E+05   0.298415E+01
  2774   0.315841E+02   0.940650E+00  -0.567577E+00   0.301025E+05   0.297302E+01
  2775   0.314362E+02   0.943519E+00  -0.556184E+00   0.300756E+05   0.296192E+01
  2776   0.312877E+02   0.946576E+00  -0.545425E+00   0.300487E+05   0.295084E+01
  2777   0.311393E+02   0.949600E+00  -0.535150E+00   0.300219E+05   0.293980E+01
  2778   0.309918E+02   0.952665E+00  -0.525211E+00   0.299951E+05   0.292879E+01
  2779   0.308436E+02   0.955845E+00  -0.515679E+00   0.299684E+05   0.291781E+01
  2780   0.306969E+02   0.958994E+00  -0.506627E+00   0.299416E+05   0.290686E+01
  2781   0.305504E+02   0.962260E+00  -0.498055E+00   0.299149E+05   0.289595E+01
  2782   0.304046E+02   0.965569E+00  -0.489887E+00   0.298883E+05   0.288507E+01
  2783   0.302597E+02   0.968923E+00  -0.482196E+00   0.298616E+05   0.287423E+01
  2784   0.301140E+02   0.972247E+00  -0.474980E+00   0.298350E+05   0.286342E+01
  2785   0.299692E+02   0.975765E+00  -0.468134E+00   0.298084E+05   0.285265E+01
  2786   0.298251E+02   0.979180E+00  -0.461709E+00   0.297818E+05   0.284191E+01
  2787   0.296810E+02   0.982643E+00  -0.455764E+00   0.297553E+05   0.283122E+01
  2788   0.295370E+02   0.986152E+00  -0.450229E+00   0.297288E+05   0.282056E+01
  2789   0.293937E+02   0.989710E+00  -0.445185E+00   0.297023E+05   0.280995E+01
  2790   0.292526E+02   0.993315E+00  -0.440520E+00   0.296759E+05   0.279937E+01
  2791   0.291093E+02   0.996822E+00  -0.436284E+00   0.296495E+05   0.278883E+01
  2792   0.289690E+02   0.100045E+01  -0.432476E+00   0.296231E+05   0.277834E+01
  2793   0.288286E+02   0.100413E+01  -0.429087E+00   0.295967E+05   0.276788E+01
  2794   0.286881E+02   0.100772E+01  -0.426101E+00   0.295704E+05   0.275747E+01
  2795   0.285484E+02   0.101135E+01  -0.423540E+00   0.295441E+05   0.274711E+01
  2796   0.284101E+02   0.101504E+01  -0.421371E+00   0.295178E+05   0.273679E+01
  2797   0.282725E+02   0.101870E+01  -0.419624E+00   0.294915E+05   0.272651E+01
  2798   0.281356E+02   0.102242E+01  -0.418267E+00   0.294653E+05   0.271628E+01
  2799   0.280000E+02   0.102605E+01  -0.417307E+00   0.294391E+05   0.270609E+01
  2800   0.278637E+02   0.102973E+01  -0.416727E+00   0.294130E+05   0.269595E+01
  2801   0.277294E+02   0.103339E+01  -0.416549E+00   0.293868E+05   0.268586E+01
  2802   0.275951E+02   0.103711E+01  -0.416752E+00   0.293607E+05   0.267582E+01
  2803   0.274629E+02   0.104073E+01  -0.417335E+00   0.293346E+05   0.266583E+01
  2804   0.273306E+02   0.104434E+01  -0.418287E+00   0.293086E+05   0.265588E+01
  2805   0.272004E+02   0.104801E+01  -0.419622E+00   0.292826E+05   0.264599E+01
  2806   0.270693E+02   0.105158E+01  -0.421327E+00   0.292566E+05   0.263614E+01
  2807   0.269403E+02   0.105522E+01  -0.423411E+00   0.292306E+05   0.262635E+01
  2808   0.268119E+02   0.105877E+01  -0.425844E+00   0.292047E+05   0.261661E+01
  2809   0.266849E+02   0.106230E+01  -0.428651E+00   0.291787E+05   0.260691E+01
  2810   0.265584E+02   0.106590E+01  -0.431803E+00   0.291529E+05   0.259727E+01
  2811   0.264333E+02   0.106941E+01  -0.435316E+00   0.291270E+05   0.258769E+01
  2812   0.263088E+02   0.107284E+01  -0.439183E+00   0.291012E+05   0.257815E+01
  2813   0.261863E+02   0.107626E+01  -0.443399E+00   0.290754E+05   0.256867E+01
  2814   0.260630E+02   0.107974E+01  -0.447956E+00   0.290496E+05   0.255925E+01
  2815   0.259417E+02   0.108314E+01  -0.452835E+00   0.290238E+05   0.254988E+01
  2816   0.258216E+02   0.108638E+01  -0.458057E+00   0.289981E+05   0.254056E+01
  2817   0.257029E+02   0.108977E+01  -0.463596E+00   0.289724E+05   0.253130E+01
  2818   0.255855E+02   0.109300E+01  -0.469458E+00   0.289468E+05   0.252209E+01
  2819   0.254686E+02   0.109622E+01  -0.475646E+00   0.289211E+05   0.251295E+01
  2820   0.253531E+02   0.109944E+01  -0.482131E+00   0.288955E+05   0.250385E+01
  2821   0.252387E+02   0.110251E+01  -0.488914E+00   0.288699E+05   0.249482E+01
  2822   0.251257E+02   0.110564E+01  -0.496019E+00   0.288444E+05   0.248584E+01
  2823   0.250147E+02   0.110870E+01  -0.503401E+00   0.288188E+05   0.247692E+01
  2824   0.249034E+02   0.111176E+01  -0.511085E+00   0.287933E+05   0.246807E+01
  2825   0.247941E+02   0.111460E+01  -0.519049E+00   0.287679E+05   0.245927E+01
  2826   0.246861E+02   0.111758E+01  -0.527287E+00   0.287424E+05   0.245053E+01
  2827   0.245786E+02   0.112034E+01  -0.535800E+00   0.287170E+05   0.244185E+01
  2828   0.244723E+02   0.112310E+01  -0.544582E+00   0.286916E+05   0.243323E+01
  2829   0.243680E+02   0.112579E+01  -0.553620E+00   0.286662E+05   0.242467E+01
  2830   0.242642E+02   0.112848E+01  -0.562913E+00   0.286409E+05   0.241617E+01
  2831   0.241616E+02   0.113103E+01  -0.572449E+00   0.286156E+05   0.240774E+01
  2832   0.240610E+02   0.113358E+01  -0.582222E+00   0.285903E+05   0.239937E+01
  2833   0.239615E+02   0.113591E+01  -0.592202E+00   0.285650E+05   0.239106E+01
  2834   0.238626E+02   0.113833E+01  -0.602458E+00   0.285398E+05   0.238282E+01
  2835   0.237663E+02   0.114060E+01  -0.612984E+00   0.285146E+05   0.237464E+01
  2836   0.236697E+02   0.114287E+01  -0.623631E+00   0.284894E+05   0.236653E+01
  2837   0.235750E+02   0.114494E+01  -0.634476E+00   0.284643E+05   0.235848E+01
  2838   0.234823E+02   0.114708E+01  -0.645519E+00   0.284391E+05   0.235049E+01
  2839   0.233900E+02   0.114916E+01  -0.656763E+00   0.284140E+05   0.234257E+01
  2840   0.232996E+02   0.115103E+01  -0.668207E+00   0.283890E+05   0.233472E+01
  2841   0.232104E+02   0.115291E+01  -0.679853E+00   0.283639E+05   0.232694E+01
  2842   0.231223E+02   0.115472E+01  -0.691702E+00   0.283389E+05   0.231922E+01
  2843   0.230354E+02   0.115640E+01  -0.703607E+00   0.283139E+05   0.231158E+01
  2844   0.229504E+02   0.115802E+01  -0.715718E+00   0.282889E+05   0.230400E+01
  2845   0.228658E+02   0.115958E+01  -0.727961E+00   0.282640E+05   0.229649E+01
  2846   0.227830E+02   0.116108E+01  -0.740411E+00   0.282391E+05   0.228904E+01
  2847   0.227014E+02   0.116244E+01  -0.752922E+00   0.282142E+05   0.228167E+01
  2848   0.226209E+02   0.116375E+01  -0.765569E+00   0.281893E+05   0.227437E+01
  2849   0.225416E+02   0.116500E+01  -0.778427E+00   0.281645E+05   0.226714E+01
  2850   0.224648E+02   0.116604E+01  -0.791200E+00   0.281397E+05   0.225999E+01
  2851   0.223877E+02   0.116710E+01  -0.804261E+00   0.281149E+05   0.225290E+01
  2852   0.223124E+02   0.116803E+01  -0.817315E+00   0.280902E+05   0.224589E+01
  2853   0.222389E+02   0.116891E+01  -0.830586E+00   0.280654E+05   0.223894E+01
  2854   0.221666E+02   0.116973E+01  -0.843780E+00   0.280407E+05   0.223207E+01
  2855   0.220946E+02   0.117042E+01  -0.857122E+00   0.280161E+05   0.222527E+01
  2856   0.220245E+02   0.117098E+01  -0.870539E+00   0.279914E+05   0.221855E+01
  2857   0.219563E+02   0.117141E+01  -0.884033E+00   0.279668E+05   0.221189E+01
  2858   0.218884E+02   0.117187E+01  -0.897533E+00   0.279422E+05   0.220531E+01
  2859   0.218216E+02   0.117219E+01  -0.911040E+00   0.279176E+05   0.219879E+01
  2860   0.217567E+02   0.117246E+01  -0.924631E+00   0.278931E+05   0.219235E+01
  2861   0.216929E+02   0.117253E+01  -0.938456E+00   0.278685E+05   0.218598E+01
  2862   0.216310E+02   0.117262E+01  -0.952072E+00   0.278440E+05   0.217968E+01
  2863   0.215687E+02   0.117266E+01  -0.965778E+00   0.278196E+05   0.217346E+01
  2864   0.215090E+02   0.117242E+01  -0.979501E+00   0.277951E+05   0.216730E+01
  2865   0.214496E+02   0.117228E+01  -0.993245E+00   0.277707E+05   0.216121E+01
  2866   0.213914E+02   0.117187E+01  -0.100701E+01   0.277463E+05   0.215520E+01
  2867   0.213351E+02   0.117147E+01  -0.102080E+01   0.277219E+05   0.214925E+01
  2868   0.212799E+02   0.117095E+01  -0.103447E+01   0.276976E+05   0.214338E+01
  2869   0.212258E+02   0.117031E+01  -0.104816E+01   0.276733E+05   0.213758E+01
  2870   0.211736E+02   0.116961E+01  -0.106196E+01   0.276490E+05   0.213185E+01
  2871   0.211210E+02   0.116879E+01  -0.107565E+01   0.276247E+05   0.212618E+01
  2872   0.210710E+02   0.116792E+01  -0.108929E+01   0.276005E+05   0.212059E+01
  2873   0.210221E+02   0.116684E+01  -0.110282E+01   0.275763E+05   0.211507E+01
  2874   0.209744E+02   0.116580E+01  -0.111647E+01   0.275521E+05   0.210962E+01
  2875   0.209271E+02   0.116448E+01  -0.112993E+01   0.275279E+05   0.210424E+01
  2876   0.208816E+02   0.116311E+01  -0.114344E+01   0.275038E+05   0.209893E+01
  2877   0.208365E+02   0.116176E+01  -0.115677E+01   0.274797E+05   0.209369E+01
  2878   0.207926E+02   0.116030E+01  -0.117007E+01   0.274556E+05   0.208852E+01
  2879   0.207505E+02   0.115863E+01  -0.118327E+01   0.274315E+05   0.208342E+01
  2880   0.207088E+02   0.115699E+01  -0.119645E+01   0.274075E+05   0.207839E+01
  2881   0.206682E+02   0.115516E+01  -0.120953E+01   0.273835E+05   0.207343E+01
  2882   0.206296E+02   0.115327E+01  -0.122252E+01   0.273595E+05   0.206854E+01
  2883   0.205913E+02   0.115134E+01  -0.123542E+01   0.273355E+05   0.206372E+01
  2884   0.205541E+02   0.114936E+01  -0.124816E+01   0.273116E+05   0.205897E+01
  2885   0.205181E+02   0.114726E+01  -0.126088E+01   0.272877E+05   0.205428E+01
  2886   0.204832E+02   0.114504E+01  -0.127344E+01   0.272638E+05   0.204967E+01
  2887   0.204487E+02   0.114263E+01  -0.128585E+01   0.272399E+05   0.204513E+01
  2888   0.204154E+02   0.114024E+01  -0.129818E+01   0.272161E+05   0.204065E+01
  2889   0.203832E+02   0.113766E+01  -0.131028E+01   0.271923E+05   0.203625E+01
  2890   0.203521E+02   0.113503E+01  -0.132238E+01   0.271685E+05   0.203191E+01
  2891   0.203214E+02   0.113235E+01  -0.133410E+01   0.271448E+05   0.202765E+01
  2892   0.202919E+02   0.112956E+01  -0.134583E+01   0.271210E+05   0.202345E+01
  2893   0.202628E+02   0.112672E+01  -0.135749E+01   0.270973E+05   0.201932E+01
  2894   0.202356E+02   0.112376E+01  -0.136915E+01   0.270736E+05   0.201526E+01
  2895   0.202087E+02   0.112068E+01  -0.138038E+01   0.270500E+05   0.201127E+01
  2896   0.201823E+02   0.111756E+01  -0.139154E+01   0.270263E+05   0.200735E+01
  2897   0.201577E+02   0.111432E+01  -0.140264E+01   0.270027E+05   0.200349E+01
  2898   0.201328E+02   0.111104E+01  -0.141354E+01   0.269791E+05   0.199971E+01
  2899   0.201091E+02   0.110771E+01  -0.142415E+01   0.269556E+05   0.199599E+01
  2900   0.200865E+02   0.110427E+01  -0.143456E+01   0.269320E+05   0.199234E+01
  2901   0.200643E+02   0.110078E+01  -0.144484E+01   0.269085E+05   0.198876E+01
  2902   0.200433E+02   0.109717E+01  -0.145499E+01   0.268850E+05   0.198525E+01
  2903   0.200227E+02   0.109345E+01  -0.146495E+01   0.268615E+05   0.198181E+01
  2904   0.200025E+02   0.108976E+01  -0.147463E+01   0.268381E+05   0.197843E+01
  2905   0.199827E+02   0.108595E+01  -0.148411E+01   0.268147E+05   0.197512E+01
  2906   0.199641E+02   0.108194E+01  -0.149340E+01   0.267913E+05   0.197188E+01
  2907   0.199467E+02   0.107797E+01  -0.150257E+01   0.267679E+05   0.196870E+01
  2908   0.199290E+02   0.107402E+01  -0.151147E+01   0.267446E+05   0.196559E+01
  2909   0.199118E+02   0.106996E+01  -0.152010E+01   0.267213E+05   0.196255E+01
  2910   0.198965E+02   0.106570E+01  -0.152862E+01   0.266980E+05   0.195957E+01
  2911   0.198808E+02   0.106147E+01  -0.153679E+01   0.266747E+05   0.195666E+01
  2912   0.198664E+02   0.105719E+01  -0.154493E+01   0.266515E+05   0.195381E+01
  2913   0.198510E+02   0.105279E+01  -0.155273E+01   0.266282E+05   0.195103E+01
  2914   0.198376E+02   0.104850E+01  -0.156027E+01   0.266050E+05   0.194832E+01
  2915   0.198238E+02   0.104393E+01  -0.156769E+01   0.265819E+05   0.194566E+01
  2916   0.198113E+02   0.103939E+01  -0.157479E+01   0.265587E+05   0.194308E+01
  2917   0.197986E+02   0.103473E+01  -0.158162E+01   0.265356E+05   0.194055E+01
  2918   0.197863E+02   0.103009E+01  -0.158843E+01   0.265125E+05   0.193809E+01
  2919   0.197746E+02   0.102526E+01  -0.159475E+01   0.264894E+05   0.193569E+01
  2920   0.197626E+02   0.102052E+01  -0.160097E+01   0.264663E+05   0.193336E+01
  2921   0.197526E+02   0.101567E+01  -0.160686E+01   0.264433E+05   0.193109E+01
  2922   0.197423E+02   0.101076E+01  -0.161250E+01   0.264203E+05   0.192888E+01
  2923   0.197319E+02   0.100573E+01  -0.161796E+01   0.263973E+05   0.192673E+01
  2924   0.197227E+02   0.100072E+01  -0.162310E+01   0.263744E+05   0.192465E+01
  2925   0.197133E+02   0.995738E+00  -0.162799E+01   0.263514E+05   0.192262E+01
  2926   0.197044E+02   0.990631E+00  -0.163264E+01   0.263285E+05   0.192066E+01
  2927   0.196954E+02   0.985323E+00  -0.163704E+01   0.263056E+05   0.191876E+01
  2928   0.196869E+02   0.979965E+00  -0.164119E+01   0.262828E+05   0.191692E+01
  2929   0.196789E+02   0.975000E+00  -0.164510E+01   0.262599E+05   0.191514E+01
  2930   0.196715E+02   0.969687E+00  -0.164877E+01   0.262371E+05   0.191343E+01
  2931   0.196639E+02   0.964395E+00  -0.165212E+01   0.262143E+05   0.191177E+01
  2932   0.196568E+02   0.959051E+00  -0.165523E+01   0.261916E+05   0.191017E+01
  2933   0.196489E+02   0.953654E+00  -0.165825E+01   0.261688E+05   0.190863E+01
  2934   0.196415E+02   0.948204E+00  -0.166088E+01   0.261461E+05   0.190715E+01
  2935   0.196347E+02   0.942775E+00  -0.166321E+01   0.261234E+05   0.190573E+01
  2936   0.196278E+02   0.937218E+00  -0.166515E+01   0.261007E+05   0.190437E+01
  2937   0.196207E+02   0.931755E+00  -0.166708E+01   0.260781E+05   0.190306E+01
  2938   0.196142E+02   0.926089E+00  -0.166855E+01   0.260554E+05   0.190182E+01
  2939   0.196083E+02   0.920517E+00  -0.166979E+01   0.260328E+05   0.190063E+01
  2940   0.196022E+02   0.914964E+00  -0.167095E+01   0.260102E+05   0.189950E+01
  2941   0.195953E+02   0.909282E+00  -0.167172E+01   0.259877E+05   0.189843E+01
  2942   0.195890E+02   0.903692E+00  -0.167220E+01   0.259652E+05   0.189741E+01
  2943   0.195826E+02   0.897972E+00  -0.167252E+01   0.259426E+05   0.189645E+01
  2944   0.195761E+02   0.892271E+00  -0.167255E+01   0.259202E+05   0.189555E+01
  2945   0.195702E+02   0.886512E+00  -0.167235E+01   0.258977E+05   0.189470E+01
  2946   0.195635E+02   0.880771E+00  -0.167185E+01   0.258752E+05   0.189391E+01
  2947   0.195574E+02   0.875048E+00  -0.167120E+01   0.258528E+05   0.189318E+01
  2948   0.195512E+02   0.869266E+00  -0.167018E+01   0.258304E+05   0.189250E+01
  2949   0.195441E+02   0.863501E+00  -0.166894E+01   0.258081E+05   0.189187E+01
  2950   0.195378E+02   0.857678E+00  -0.166756E+01   0.257857E+05   0.189130E+01
  2951   0.195313E+02   0.851871E+00  -0.166588E+01   0.257634E+05   0.189079E+01
  2952   0.195248E+02   0.846079E+00  -0.166398E+01   0.257411E+05   0.189033E+01
  2953   0.195175E+02   0.840377E+00  -0.166172E+01   0.257188E+05   0.188992E+01
  2954   0.195101E+02   0.834540E+00  -0.165939E+01   0.256965E+05   0.188956E+01
  2955   0.195033E+02   0.828717E+00  -0.165669E+01   0.256743E+05   0.188926E+01
  2956   0.194958E+02   0.822907E+00  -0.165377E+01   0.256521E+05   0.188901E+01
  2957   0.194882E+02   0.817110E+00  -0.165070E+01   0.256299E+05   0.188881E+01
  2958   0.194806E+02   0.811326E+00  -0.164734E+01   0.256077E+05   0.188866E+01
  2959   0.194722E+02   0.805479E+00  -0.164382E+01   0.255856E+05   0.188856E+01
  2960   0.194637E+02   0.799793E+00  -0.163994E+01   0.255635E+05   0.188851E+01
  2961   0.194560E+02   0.793968E+00  -0.163592E+01   0.255414E+05   0.188850E+01
  2962   0.194467E+02   0.788154E+00  -0.163174E+01   0.255193E+05   0.188855E+01
  2963   0.194382E+02   0.782498E+00  -0.162719E+01   0.254972E+05   0.188864E+01
  2964   0.194281E+02   0.776704E+00  -0.162242E+01   0.254752E+05   0.188878E+01
  2965   0.194188E+02   0.770992E+00  -0.161750E+01   0.254532E+05   0.188896E+01
  2966   0.194086E+02   0.765289E+00  -0.161235E+01   0.254312E+05   0.188919E+01
  2967   0.193978E+02   0.759594E+00  -0.160698E+01   0.254092E+05   0.188946E+01
  2968   0.193869E+02   0.753906E+00  -0.160138E+01   0.253873E+05   0.188978E+01
  2969   0.193753E+02   0.748225E+00  -0.159549E+01   0.253654E+05   0.189014E+01
  2970   0.193637E+02   0.742551E+00  -0.158944E+01   0.253435E+05   0.189054E+01
  2971   0.193529E+02   0.736957E+00  -0.158331E+01   0.253216E+05   0.189099E+01
  2972   0.193405E+02   0.731368E+00  -0.157681E+01   0.252998E+05   0.189148E+01
  2973   0.193275E+02   0.725785E+00  -0.157023E+01   0.252779E+05   0.189201E+01
  2974   0.193159E+02   0.720205E+00  -0.156335E+01   0.252561E+05   0.189258E+01
  2975   0.193029E+02   0.714704E+00  -0.155639E+01   0.252343E+05   0.189318E+01
  2976   0.192884E+02   0.709133E+00  -0.154912E+01   0.252126E+05   0.189383E+01
  2977   0.192755E+02   0.703712E+00  -0.154178E+01   0.251908E+05   0.189452E+01
  2978   0.192603E+02   0.698295E+00  -0.153420E+01   0.251691E+05   0.189524E+01
  2979   0.192452E+02   0.692953E+00  -0.152647E+01   0.251474E+05   0.189600E+01
  2980   0.192301E+02   0.687539E+00  -0.151851E+01   0.251257E+05   0.189680E+01
  2981   0.192144E+02   0.682274E+00  -0.151039E+01   0.251041E+05   0.189764E+01
  2982   0.191972E+02   0.676936E+00  -0.150212E+01   0.250825E+05   0.189851E+01
  2983   0.191800E+02   0.671672E+00  -0.149369E+01   0.250609E+05   0.189941E+01
  2984   0.191629E+02   0.666481E+00  -0.148510E+01   0.250393E+05   0.190035E+01
  2985   0.191452E+02   0.661290E+00  -0.147628E+01   0.250177E+05   0.190132E+01
  2986   0.191267E+02   0.656172E+00  -0.146737E+01   0.249962E+05   0.190232E+01
  2987   0.191084E+02   0.651051E+00  -0.145838E+01   0.249746E+05   0.190336E+01
  2988   0.190894E+02   0.645928E+00  -0.144901E+01   0.249531E+05   0.190443E+01
  2989   0.190697E+02   0.641025E+00  -0.143963E+01   0.249317E+05   0.190553E+01
  2990   0.190501E+02   0.636044E+00  -0.143016E+01   0.249102E+05   0.190666E+01
  2991   0.190291E+02   0.631060E+00  -0.142053E+01   0.248888E+05   0.190782E+01
  2992   0.190075E+02   0.626293E+00  -0.141074E+01   0.248674E+05   0.190901E+01
  2993   0.189859E+02   0.621448E+00  -0.140086E+01   0.248460E+05   0.191023E+01
  2994   0.189630E+02   0.616597E+00  -0.139089E+01   0.248246E+05   0.191147E+01
