#    L    TT             EE             BB             TE          
  2996   0.275919E+02   0.987035E+00   0.150998E-01  -0.168322E+01
  2997   0.275455E+02   0.982872E+00   0.150833E-01  -0.167670E+01
  2998   0.274988E+02   0.978751E+00   0.150668E-01  -0.167035E+01
  2999   0.274518E+02   0.974670E+00   0.150503E-01  -0.166371E+01
  3000   0.274054E+02   0.970631E+00   0.150338E-01  -0.165709E+01
  3001   0.273586E+02   0.966557E+00   0.150173E-01  -0.165040E+01
  3002   0.273117E+02   0.962596E+00   0.150009E-01  -0.164363E+01
  3003   0.272637E+02   0.958600E+00   0.149845E-01  -0.163687E+01
  3004   0.272162E+02   0.954641E+00   0.149680E-01  -0.162996E+01
  3005   0.271685E+02   0.950794E+00   0.149516E-01  -0.162298E+01
  3006   0.271213E+02   0.946910E+00   0.149353E-01  -0.161598E+01
  3007   0.270731E+02   0.943061E+00   0.149189E-01  -0.160898E+01
  3008   0.270255E+02   0.939174E+00   0.149025E-01  -0.160188E+01
  3009   0.269768E+02   0.935432E+00   0.148862E-01  -0.159477E+01
  3010   0.269286E+02   0.931741E+00   0.148699E-01  -0.158757E+01
  3011   0.268802E+02   0.928001E+00   0.148536E-01  -0.158034E+01
  3012   0.268316E+02   0.924317E+00   0.148373E-01  -0.157309E+01
  3013   0.267820E+02   0.920658E+00   0.148210E-01  -0.156574E+01
  3014   0.267336E+02   0.917062E+00   0.148047E-01  -0.155843E+01
  3015   0.266835E+02   0.913468E+00   0.147885E-01  -0.155101E+01
  3016   0.266347E+02   0.909913E+00   0.147723E-01  -0.154370E+01
  3017   0.265841E+02   0.906396E+00   0.147560E-01  -0.153620E+01
  3018   0.265348E+02   0.902903E+00   0.147398E-01  -0.152880E+01
  3019   0.264844E+02   0.899433E+00   0.147237E-01  -0.152128E+01
  3020   0.264346E+02   0.896015E+00   0.147075E-01  -0.151379E+01
  3021   0.263830E+02   0.892635E+00   0.146913E-01  -0.150632E+01
  3022   0.263327E+02   0.889284E+00   0.146752E-01  -0.149879E+01
  3023   0.262806E+02   0.885977E+00   0.146591E-01  -0.149120E+01
  3024   0.262297E+02   0.882700E+00   0.146429E-01  -0.148355E+01
  3025   0.261792E+02   0.879458E+00   0.146268E-01  -0.147598E+01
  3026   0.261293E+02   0.876260E+00   0.146108E-01  -0.146834E+01
  3027   0.260776E+02   0.873091E+00   0.145947E-01  -0.146070E+01
  3028   0.260256E+02   0.869964E+00   0.145786E-01  -0.145307E+01
  3029   0.259733E+02   0.866873E+00   0.145626E-01  -0.144550E+01
  3030   0.259214E+02   0.863825E+00   0.145466E-01  -0.143785E+01
  3031   0.258693E+02   0.860797E+00   0.145306E-01  -0.143027E+01
  3032   0.258168E+02   0.857819E+00   0.145146E-01  -0.142268E+01
  3033   0.257640E+02   0.854862E+00   0.144986E-01  -0.141507E+01
  3034   0.257110E+02   0.851962E+00   0.144827E-01  -0.140744E+01
  3035   0.256583E+02   0.849097E+00   0.144667E-01  -0.139986E+01
  3036   0.256053E+02   0.846260E+00   0.144508E-01  -0.139219E+01
  3037   0.255512E+02   0.843465E+00   0.144349E-01  -0.138464E+01
  3038   0.254983E+02   0.840705E+00   0.144190E-01  -0.137706E+01
  3039   0.254443E+02   0.837973E+00   0.144031E-01  -0.136959E+01
  3040   0.253907E+02   0.835291E+00   0.143872E-01  -0.136209E+01
  3041   0.253360E+02   0.832645E+00   0.143714E-01  -0.135455E+01
  3042   0.252824E+02   0.830034E+00   0.143555E-01  -0.134712E+01
  3043   0.252269E+02   0.827458E+00   0.143397E-01  -0.133965E+01
  3044   0.251718E+02   0.824933E+00   0.143239E-01  -0.133220E+01
  3045   0.251171E+02   0.822430E+00   0.143081E-01  -0.132486E+01
  3046   0.250620E+02   0.819977E+00   0.142923E-01  -0.131746E+01
  3047   0.250073E+02   0.817553E+00   0.142766E-01  -0.131016E+01
  3048   0.249521E+02   0.815158E+00   0.142608E-01  -0.130280E+01
  3049   0.248966E+02   0.812815E+00   0.142451E-01  -0.129554E+01
  3050   0.248414E+02   0.810509E+00   0.142294E-01  -0.128836E+01
  3051   0.247843E+02   0.808232E+00   0.142137E-01  -0.128112E+01
  3052   0.247290E+02   0.805986E+00   0.141980E-01  -0.127396E+01
  3053   0.246725E+02   0.803793E+00   0.141823E-01  -0.126680E+01
  3054   0.246171E+02   0.801622E+00   0.141667E-01  -0.125980E+01
  3055   0.245612E+02   0.799490E+00   0.141510E-01  -0.125280E+01
  3056   0.245050E+02   0.797397E+00   0.141354E-01  -0.124580E+01
  3057   0.244482E+02   0.795335E+00   0.141198E-01  -0.123888E+01
  3058   0.243918E+02   0.793312E+00   0.141042E-01  -0.123209E+01
  3059   0.243349E+02   0.791321E+00   0.140886E-01  -0.122522E+01
  3060   0.242783E+02   0.789363E+00   0.140730E-01  -0.121842E+01
  3061   0.242212E+02   0.787444E+00   0.140574E-01  -0.121176E+01
  3062   0.241652E+02   0.785567E+00   0.140419E-01  -0.120515E+01
  3063   0.241086E+02   0.783700E+00   0.140263E-01  -0.119846E+01
  3064   0.240509E+02   0.781890E+00   0.140108E-01  -0.119189E+01
  3065   0.239941E+02   0.780099E+00   0.139953E-01  -0.118538E+01
  3066   0.239368E+02   0.778351E+00   0.139798E-01  -0.117900E+01
  3067   0.238798E+02   0.776630E+00   0.139643E-01  -0.117267E+01
  3068   0.238230E+02   0.774953E+00   0.139488E-01  -0.116632E+01
  3069   0.237657E+02   0.773296E+00   0.139334E-01  -0.116016E+01
  3070   0.237079E+02   0.771670E+00   0.139179E-01  -0.115398E+01
  3071   0.236503E+02   0.770073E+00   0.139025E-01  -0.114783E+01
  3072   0.235929E+02   0.768513E+00   0.138871E-01  -0.114188E+01
  3073   0.235357E+02   0.766977E+00   0.138716E-01  -0.113590E+01
  3074   0.234786E+02   0.765473E+00   0.138562E-01  -0.113004E+01
  3075   0.234211E+02   0.764000E+00   0.138409E-01  -0.112414E+01
  3076   0.233644E+02   0.762561E+00   0.138255E-01  -0.111842E+01
  3077   0.233064E+02   0.761146E+00   0.138101E-01  -0.111274E+01
  3078   0.232500E+02   0.759759E+00   0.137948E-01  -0.110710E+01
  3079   0.231924E+02   0.758405E+00   0.137794E-01  -0.110156E+01
  3080   0.231356E+02   0.757072E+00   0.137641E-01  -0.109614E+01
  3081   0.230781E+02   0.755767E+00   0.137488E-01  -0.109071E+01
  3082   0.230208E+02   0.754490E+00   0.137335E-01  -0.108542E+01
  3083   0.229636E+02   0.753251E+00   0.137182E-01  -0.108018E+01
  3084   0.229073E+02   0.752027E+00   0.137029E-01  -0.107499E+01
  3085   0.228496E+02   0.750826E+00   0.136877E-01  -0.106992E+01
  3086   0.227926E+02   0.749650E+00   0.136724E-01  -0.106490E+01
  3087   0.227358E+02   0.748498E+00   0.136572E-01  -0.105998E+01
  3088   0.226790E+02   0.747379E+00   0.136420E-01  -0.105514E+01
  3089   0.226223E+02   0.746286E+00   0.136268E-01  -0.105038E+01
  3090   0.225649E+02   0.745206E+00   0.136116E-01  -0.104569E+01
  3091   0.225090E+02   0.744145E+00   0.135964E-01  -0.104110E+01
  3092   0.224516E+02   0.743120E+00   0.135812E-01  -0.103657E+01
  3093   0.223950E+02   0.742110E+00   0.135661E-01  -0.103214E+01
  3094   0.223384E+02   0.741129E+00   0.135510E-01  -0.102777E+01
  3095   0.222818E+02   0.740157E+00   0.135359E-01  -0.102350E+01
  3096   0.222252E+02   0.739208E+00   0.135208E-01  -0.101930E+01
  3097   0.221692E+02   0.738284E+00   0.135057E-01  -0.101519E+01
  3098   0.221126E+02   0.737378E+00   0.134906E-01  -0.101116E+01
  3099   0.220566E+02   0.736491E+00   0.134756E-01  -0.100722E+01
  3100   0.220006E+02   0.735623E+00   0.134605E-01  -0.100336E+01
  3101   0.219445E+02   0.734768E+00   0.134455E-01  -0.999584E+00
  3102   0.218890E+02   0.733941E+00   0.134305E-01  -0.995894E+00
  3103   0.218328E+02   0.733121E+00   0.134155E-01  -0.992288E+00
  3104   0.217772E+02   0.732324E+00   0.134005E-01  -0.988774E+00
  3105   0.217216E+02   0.731543E+00   0.133856E-01  -0.985338E+00
  3106   0.216658E+02   0.730778E+00   0.133707E-01  -0.981987E+00
  3107   0.216106E+02   0.730023E+00   0.133557E-01  -0.978713E+00
  3108   0.215554E+02   0.729301E+00   0.133408E-01  -0.975532E+00
  3109   0.215000E+02   0.728575E+00   0.133260E-01  -0.972422E+00
  3110   0.214452E+02   0.727862E+00   0.133111E-01  -0.969405E+00
  3111   0.213904E+02   0.727169E+00   0.132962E-01  -0.966460E+00
  3112   0.213353E+02   0.726490E+00   0.132814E-01  -0.963609E+00
  3113   0.212801E+02   0.725817E+00   0.132666E-01  -0.960838E+00
  3114   0.212255E+02   0.725153E+00   0.132518E-01  -0.958147E+00
  3115   0.211708E+02   0.724504E+00   0.132370E-01  -0.955531E+00
  3116   0.211181E+02   0.723872E+00   0.132223E-01  -0.952989E+00
  3117   0.210637E+02   0.723251E+00   0.132075E-01  -0.950537E+00
  3118   0.210100E+02   0.722625E+00   0.131928E-01  -0.948161E+00
  3119   0.209560E+02   0.722018E+00   0.131781E-01  -0.945869E+00
  3120   0.209026E+02   0.721423E+00   0.131634E-01  -0.943655E+00
  3121   0.208490E+02   0.720834E+00   0.131487E-01  -0.941512E+00
  3122   0.207982E+02   0.720251E+00   0.131340E-01  -0.939448E+00
  3123   0.207450E+02   0.719668E+00   0.131194E-01  -0.937458E+00
  3124   0.206923E+02   0.719092E+00   0.131048E-01  -0.935542E+00
  3125   0.206380E+02   0.718533E+00   0.130902E-01  -0.933701E+00
  3126   0.205863E+02   0.717975E+00   0.130756E-01  -0.931937E+00
  3127   0.205338E+02   0.717427E+00   0.130610E-01  -0.930250E+00
  3128   0.204818E+02   0.716875E+00   0.130464E-01  -0.928627E+00
  3129   0.204303E+02   0.716327E+00   0.130319E-01  -0.927077E+00
  3130   0.203785E+02   0.715783E+00   0.130174E-01  -0.925616E+00
  3131   0.203273E+02   0.715252E+00   0.130029E-01  -0.924208E+00
  3132   0.202759E+02   0.714720E+00   0.129884E-01  -0.922869E+00
  3133   0.202250E+02   0.714187E+00   0.129739E-01  -0.921601E+00
  3134   0.201746E+02   0.713654E+00   0.129594E-01  -0.920398E+00
  3135   0.201247E+02   0.713136E+00   0.129450E-01  -0.919276E+00
  3136   0.200739E+02   0.712612E+00   0.129306E-01  -0.918215E+00
  3137   0.200242E+02   0.712083E+00   0.129161E-01  -0.917208E+00
  3138   0.199744E+02   0.711556E+00   0.129017E-01  -0.916272E+00
  3139   0.199257E+02   0.711024E+00   0.128874E-01  -0.915394E+00
  3140   0.198769E+02   0.710497E+00   0.128730E-01  -0.914598E+00
  3141   0.198270E+02   0.709974E+00   0.128587E-01  -0.913841E+00
  3142   0.197791E+02   0.709434E+00   0.128443E-01  -0.913155E+00
  3143   0.197317E+02   0.708899E+00   0.128300E-01  -0.912526E+00
  3144   0.196832E+02   0.708371E+00   0.128157E-01  -0.911956E+00
  3145   0.196353E+02   0.707834E+00   0.128014E-01  -0.911447E+00
  3146   0.195878E+02   0.707283E+00   0.127872E-01  -0.910994E+00
  3147   0.195408E+02   0.706740E+00   0.127729E-01  -0.910591E+00
  3148   0.194943E+02   0.706190E+00   0.127587E-01  -0.910247E+00
  3149   0.194475E+02   0.705634E+00   0.127445E-01  -0.909957E+00
  3150   0.194012E+02   0.705074E+00   0.127303E-01  -0.909715E+00
  3151   0.193553E+02   0.704516E+00   0.127161E-01  -0.909531E+00
  3152   0.193098E+02   0.703939E+00   0.127020E-01  -0.909400E+00
  3153   0.192634E+02   0.703365E+00   0.126878E-01  -0.909315E+00
  3154   0.192188E+02   0.702781E+00   0.126737E-01  -0.909271E+00
  3155   0.191733E+02   0.702195E+00   0.126596E-01  -0.909278E+00
  3156   0.191289E+02   0.701592E+00   0.126455E-01  -0.909338E+00
  3157   0.190842E+02   0.700995E+00   0.126314E-01  -0.909437E+00
  3158   0.190399E+02   0.700381E+00   0.126174E-01  -0.909570E+00
  3159   0.189961E+02   0.699760E+00   0.126034E-01  -0.909754E+00
  3160   0.189519E+02   0.699131E+00   0.125894E-01  -0.909976E+00
  3161   0.189089E+02   0.698503E+00   0.125754E-01  -0.910238E+00
  3162   0.188656E+02   0.697861E+00   0.125614E-01  -0.910535E+00
  3163   0.188228E+02   0.697205E+00   0.125474E-01  -0.910869E+00
  3164   0.187796E+02   0.696544E+00   0.125335E-01  -0.911241E+00
  3165   0.187368E+02   0.695869E+00   0.125196E-01  -0.911647E+00
  3166   0.186944E+02   0.695190E+00   0.125057E-01  -0.912088E+00
  3167   0.186532E+02   0.694491E+00   0.124918E-01  -0.912552E+00
  3168   0.186117E+02   0.693796E+00   0.124780E-01  -0.913048E+00
  3169   0.185705E+02   0.693089E+00   0.124641E-01  -0.913578E+00
  3170   0.185291E+02   0.692364E+00   0.124503E-01  -0.914145E+00
  3171   0.184873E+02   0.691629E+00   0.124365E-01  -0.914721E+00
  3172   0.184481E+02   0.690890E+00   0.124228E-01  -0.915337E+00
  3173   0.184072E+02   0.690135E+00   0.124090E-01  -0.915973E+00
  3174   0.183673E+02   0.689362E+00   0.123953E-01  -0.916617E+00
  3175   0.183280E+02   0.688579E+00   0.123816E-01  -0.917286E+00
  3176   0.182882E+02   0.687795E+00   0.123679E-01  -0.917974E+00
  3177   0.182489E+02   0.686988E+00   0.123542E-01  -0.918675E+00
  3178   0.182100E+02   0.686179E+00   0.123406E-01  -0.919400E+00
  3179   0.181701E+02   0.685346E+00   0.123269E-01  -0.920151E+00
  3180   0.181306E+02   0.684513E+00   0.123133E-01  -0.920959E+00
  3181   0.180922E+02   0.683657E+00   0.122998E-01  -0.921722E+00
  3182   0.180543E+02   0.682793E+00   0.122862E-01  -0.922480E+00
  3183   0.180168E+02   0.681914E+00   0.122727E-01  -0.923309E+00
  3184   0.179783E+02   0.681027E+00   0.122591E-01  -0.924136E+00
  3185   0.179409E+02   0.680126E+00   0.122456E-01  -0.924890E+00
  3186   0.179032E+02   0.679224E+00   0.122322E-01  -0.925721E+00
  3187   0.178668E+02   0.678293E+00   0.122187E-01  -0.926556E+00
  3188   0.178293E+02   0.677333E+00   0.122053E-01  -0.927398E+00
  3189   0.177930E+02   0.676373E+00   0.121918E-01  -0.928249E+00
  3190   0.177565E+02   0.675406E+00   0.121784E-01  -0.929037E+00
  3191   0.177204E+02   0.674417E+00   0.121651E-01  -0.929911E+00
  3192   0.176840E+02   0.673414E+00   0.121517E-01  -0.930726E+00
  3193   0.176481E+02   0.672396E+00   0.121383E-01  -0.931557E+00
  3194   0.176135E+02   0.671365E+00   0.121250E-01  -0.932407E+00
  3195   0.175785E+02   0.670326E+00   0.121117E-01  -0.933277E+00
  3196   0.175434E+02   0.669265E+00   0.120984E-01  -0.934095E+00
  3197   0.175087E+02   0.668191E+00   0.120852E-01  -0.934789E+00
  3198   0.174739E+02   0.667116E+00   0.120719E-01  -0.935657E+00
  3199   0.174402E+02   0.666012E+00   0.120587E-01  -0.936478E+00
  3200   0.174064E+02   0.664902E+00   0.120455E-01  -0.937181E+00
  3201   0.173723E+02   0.663776E+00   0.120323E-01  -0.938063E+00
  3202   0.173388E+02   0.662621E+00   0.120191E-01  -0.938830E+00
  3203   0.173057E+02   0.661474E+00   0.120060E-01  -0.939557E+00
  3204   0.172725E+02   0.660304E+00   0.119928E-01  -0.940396E+00
  3205   0.172399E+02   0.659112E+00   0.119797E-01  -0.941124E+00
  3206   0.172070E+02   0.657906E+00   0.119666E-01  -0.941744E+00
  3207   0.171754E+02   0.656691E+00   0.119535E-01  -0.942555E+00
  3208   0.171429E+02   0.655455E+00   0.119405E-01  -0.943186E+00
  3209   0.171102E+02   0.654210E+00   0.119274E-01  -0.943863E+00
  3210   0.170789E+02   0.652950E+00   0.119144E-01  -0.944513E+00
  3211   0.170473E+02   0.651682E+00   0.119014E-01  -0.945285E+00
  3212   0.170156E+02   0.650398E+00   0.118884E-01  -0.945736E+00
  3213   0.169845E+02   0.649099E+00   0.118754E-01  -0.946313E+00
  3214   0.169539E+02   0.647784E+00   0.118625E-01  -0.946869E+00
  3215   0.169225E+02   0.646452E+00   0.118496E-01  -0.947406E+00
  3216   0.168923E+02   0.645111E+00   0.118366E-01  -0.947850E+00
  3217   0.168621E+02   0.643754E+00   0.118237E-01  -0.948351E+00
  3218   0.168316E+02   0.642388E+00   0.118109E-01  -0.948763E+00
  3219   0.168018E+02   0.641012E+00   0.117980E-01  -0.949236E+00
  3220   0.167719E+02   0.639611E+00   0.117851E-01  -0.949621E+00
  3221   0.167425E+02   0.638200E+00   0.117723E-01  -0.949921E+00
  3222   0.167138E+02   0.636779E+00   0.117595E-01  -0.950286E+00
  3223   0.166842E+02   0.635355E+00   0.117467E-01  -0.950567E+00
  3224   0.166544E+02   0.633912E+00   0.117340E-01  -0.950840E+00
  3225   0.166253E+02   0.632451E+00   0.117212E-01  -0.951108E+00
  3226   0.165969E+02   0.630986E+00   0.117085E-01  -0.951295E+00
  3227   0.165675E+02   0.629509E+00   0.116958E-01  -0.951479E+00
  3228   0.165388E+02   0.628020E+00   0.116831E-01  -0.951659E+00
  3229   0.165100E+02   0.626518E+00   0.116704E-01  -0.951763E+00
  3230   0.164826E+02   0.624996E+00   0.116577E-01  -0.951791E+00
  3231   0.164536E+02   0.623476E+00   0.116451E-01  -0.951819E+00
  3232   0.164260E+02   0.621943E+00   0.116325E-01  -0.951848E+00
  3233   0.163975E+02   0.620395E+00   0.116199E-01  -0.951804E+00
  3234   0.163683E+02   0.618833E+00   0.116073E-01  -0.951763E+00
  3235   0.163404E+02   0.617257E+00   0.115947E-01  -0.951576E+00
  3236   0.163147E+02   0.615681E+00   0.115822E-01  -0.951468E+00
  3237   0.162874E+02   0.614089E+00   0.115697E-01  -0.951290E+00
  3238   0.162594E+02   0.612489E+00   0.115572E-01  -0.951043E+00
  3239   0.162320E+02   0.610880E+00   0.115447E-01  -0.950728E+00
  3240   0.162045E+02   0.609262E+00   0.115322E-01  -0.950345E+00
  3241   0.161778E+02   0.607634E+00   0.115198E-01  -0.950044E+00
  3242   0.161502E+02   0.605989E+00   0.115074E-01  -0.949676E+00
  3243   0.161234E+02   0.604348E+00   0.114950E-01  -0.949242E+00
  3244   0.160958E+02   0.602689E+00   0.114826E-01  -0.948743E+00
  3245   0.160704E+02   0.601034E+00   0.114702E-01  -0.948252E+00
  3246   0.160442E+02   0.599359E+00   0.114579E-01  -0.947623E+00
  3247   0.160166E+02   0.597679E+00   0.114455E-01  -0.947077E+00
  3248   0.159904E+02   0.595986E+00   0.114332E-01  -0.946394E+00
  3249   0.159612E+02   0.594295E+00   0.114209E-01  -0.945720E+00
  3250   0.159343E+02   0.592583E+00   0.114087E-01  -0.944983E+00
  3251   0.159082E+02   0.590880E+00   0.113964E-01  -0.944182E+00
  3252   0.158813E+02   0.589161E+00   0.113842E-01  -0.943318E+00
  3253   0.158544E+02   0.587435E+00   0.113720E-01  -0.942466E+00
  3254   0.158283E+02   0.585700E+00   0.113598E-01  -0.941551E+00
  3255   0.158015E+02   0.583965E+00   0.113476E-01  -0.940648E+00
  3256   0.157755E+02   0.582227E+00   0.113354E-01  -0.939608E+00
  3257   0.157496E+02   0.580481E+00   0.113233E-01  -0.938506E+00
  3258   0.157230E+02   0.578724E+00   0.113111E-01  -0.937416E+00
  3259   0.156964E+02   0.576971E+00   0.112990E-01  -0.936264E+00
  3260   0.156699E+02   0.575208E+00   0.112869E-01  -0.935125E+00
  3261   0.156442E+02   0.573440E+00   0.112749E-01  -0.933849E+00
  3262   0.156179E+02   0.571668E+00   0.112628E-01  -0.932586E+00
  3263   0.155917E+02   0.569898E+00   0.112507E-01  -0.931260E+00
  3264   0.155656E+02   0.568108E+00   0.112387E-01  -0.929872E+00
  3265   0.155396E+02   0.566327E+00   0.112267E-01  -0.928422E+00
  3266   0.155137E+02   0.564539E+00   0.112147E-01  -0.926983E+00
  3267   0.154879E+02   0.562744E+00   0.112027E-01  -0.925482E+00
  3268   0.154615E+02   0.560957E+00   0.111908E-01  -0.923917E+00
  3269   0.154359E+02   0.559154E+00   0.111788E-01  -0.922363E+00
  3270   0.154098E+02   0.557357E+00   0.111669E-01  -0.920746E+00
  3271   0.153838E+02   0.555559E+00   0.111550E-01  -0.919064E+00
  3272   0.153572E+02   0.553766E+00   0.111430E-01  -0.917243E+00
  3273   0.153322E+02   0.551963E+00   0.111312E-01  -0.915506E+00
  3274   0.153059E+02   0.550158E+00   0.111193E-01  -0.913629E+00
  3275   0.152798E+02   0.548356E+00   0.111074E-01  -0.911760E+00
  3276   0.152545E+02   0.546550E+00   0.110956E-01  -0.909898E+00
  3277   0.152287E+02   0.544754E+00   0.110837E-01  -0.907970E+00
  3278   0.152024E+02   0.542953E+00   0.110719E-01  -0.905973E+00
  3279   0.151762E+02   0.541147E+00   0.110601E-01  -0.903909E+00
  3280   0.151509E+02   0.539343E+00   0.110483E-01  -0.901849E+00
  3281   0.151243E+02   0.537532E+00   0.110366E-01  -0.899793E+00
  3282   0.150986E+02   0.535736E+00   0.110248E-01  -0.897593E+00
  3283   0.150724E+02   0.533933E+00   0.110131E-01  -0.895470E+00
  3284   0.150471E+02   0.532136E+00   0.110013E-01  -0.893274E+00
  3285   0.150205E+02   0.530339E+00   0.109896E-01  -0.891006E+00
  3286   0.149948E+02   0.528541E+00   0.109779E-01  -0.888589E+00
  3287   0.149686E+02   0.526740E+00   0.109662E-01  -0.886321E+00
  3288   0.149426E+02   0.524960E+00   0.109546E-01  -0.883902E+00
  3289   0.149168E+02   0.523169E+00   0.109429E-01  -0.881481E+00
  3290   0.148905E+02   0.521383E+00   0.109313E-01  -0.878982E+00
  3291   0.148651E+02   0.519607E+00   0.109197E-01  -0.876553E+00
  3292   0.148384E+02   0.517835E+00   0.109080E-01  -0.873970E+00
  3293   0.148119E+02   0.516059E+00   0.108964E-01  -0.871381E+00
  3294   0.147864E+02   0.514292E+00   0.108849E-01  -0.868784E+00
  3295   0.147603E+02   0.512535E+00   0.108733E-01  -0.866104E+00
  3296   0.147337E+02   0.510765E+00   0.108617E-01  -0.863414E+00
  3297   0.147065E+02   0.509018E+00   0.108502E-01  -0.860788E+00
  3298   0.146803E+02   0.507264E+00   0.108387E-01  -0.858001E+00
  3299   0.146536E+02   0.505518E+00   0.108272E-01  -0.855275E+00
  3300   0.146263E+02   0.503772E+00   0.108157E-01  -0.852460E+00
  3301   0.145993E+02   0.502048E+00   0.108042E-01  -0.849630E+00
  3302   0.145725E+02   0.500316E+00   0.107927E-01  -0.846783E+00
  3303   0.145466E+02   0.498604E+00   0.107813E-01  -0.843843E+00
  3304   0.145202E+02   0.496876E+00   0.107699E-01  -0.840959E+00
  3305   0.144933E+02   0.495169E+00   0.107584E-01  -0.837980E+00
  3306   0.144665E+02   0.493473E+00   0.107470E-01  -0.834979E+00
  3307   0.144386E+02   0.491768E+00   0.107357E-01  -0.831881E+00
  3308   0.144116E+02   0.490081E+00   0.107243E-01  -0.828908E+00
  3309   0.143833E+02   0.488406E+00   0.107129E-01  -0.825836E+00
  3310   0.143560E+02   0.486734E+00   0.107016E-01  -0.822737E+00
  3311   0.143289E+02   0.485065E+00   0.106902E-01  -0.819536E+00
  3312   0.143013E+02   0.483406E+00   0.106789E-01  -0.816455E+00
  3313   0.142739E+02   0.481757E+00   0.106676E-01  -0.813269E+00
  3314   0.142460E+02   0.480118E+00   0.106563E-01  -0.810052E+00
  3315   0.142184E+02   0.478480E+00   0.106451E-01  -0.806876E+00
  3316   0.141902E+02   0.476859E+00   0.106338E-01  -0.803591E+00
  3317   0.141623E+02   0.475238E+00   0.106226E-01  -0.800346E+00
  3318   0.141339E+02   0.473634E+00   0.106113E-01  -0.796988E+00
  3319   0.141064E+02   0.472044E+00   0.106001E-01  -0.793667E+00
  3320   0.140777E+02   0.470455E+00   0.105889E-01  -0.790381E+00
  3321   0.140500E+02   0.468873E+00   0.105777E-01  -0.787053E+00
  3322   0.140211E+02   0.467306E+00   0.105666E-01  -0.783683E+00
  3323   0.139923E+02   0.465730E+00   0.105554E-01  -0.780269E+00
  3324   0.139646E+02   0.464184E+00   0.105442E-01  -0.776959E+00
  3325   0.139356E+02   0.462643E+00   0.105331E-01  -0.773527E+00
  3326   0.139077E+02   0.461109E+00   0.105220E-01  -0.770122E+00
  3327   0.138784E+02   0.459595E+00   0.105109E-01  -0.766667E+00
  3328   0.138495E+02   0.458087E+00   0.104998E-01  -0.763235E+00
  3329   0.138208E+02   0.456584E+00   0.104887E-01  -0.759826E+00
  3330   0.137923E+02   0.455094E+00   0.104776E-01  -0.756288E+00
  3331   0.137626E+02   0.453616E+00   0.104666E-01  -0.752777E+00
  3332   0.137346E+02   0.452150E+00   0.104555E-01  -0.749254E+00
  3333   0.137054E+02   0.450697E+00   0.104445E-01  -0.745754E+00
  3334   0.136764E+02   0.449248E+00   0.104335E-01  -0.742292E+00
  3335   0.136469E+02   0.447810E+00   0.104224E-01  -0.738798E+00
  3336   0.136177E+02   0.446384E+00   0.104114E-01  -0.735242E+00
  3337   0.135888E+02   0.444977E+00   0.104005E-01  -0.731719E+00
  3338   0.135586E+02   0.443573E+00   0.103895E-01  -0.728205E+00
  3339   0.135301E+02   0.442181E+00   0.103785E-01  -0.724676E+00
  3340   0.135004E+02   0.440800E+00   0.103676E-01  -0.721131E+00
  3341   0.134701E+02   0.439444E+00   0.103566E-01  -0.717599E+00
  3342   0.134409E+02   0.438085E+00   0.103457E-01  -0.714055E+00
  3343   0.134112E+02   0.436743E+00   0.103348E-01  -0.710505E+00
  3344   0.133816E+02   0.435412E+00   0.103239E-01  -0.706964E+00
  3345   0.133516E+02   0.434092E+00   0.103130E-01  -0.703414E+00
  3346   0.133226E+02   0.432775E+00   0.103021E-01  -0.699870E+00
  3347   0.132930E+02   0.431483E+00   0.102912E-01  -0.696315E+00
  3348   0.132615E+02   0.430194E+00   0.102803E-01  -0.692770E+00
  3349   0.132316E+02   0.428922E+00   0.102695E-01  -0.689233E+00
  3350   0.132020E+02   0.427669E+00   0.102586E-01  -0.685696E+00
  3351   0.131725E+02   0.426418E+00   0.102478E-01  -0.682158E+00
  3352   0.131418E+02   0.425185E+00   0.102370E-01  -0.678632E+00
  3353   0.131114E+02   0.423985E+00   0.102262E-01  -0.675116E+00
  3354   0.130811E+02   0.422772E+00   0.102154E-01  -0.671602E+00
  3355   0.130503E+02   0.421570E+00   0.102046E-01  -0.668089E+00
  3356   0.130204E+02   0.420370E+00   0.101938E-01  -0.664590E+00
  3357   0.129892E+02   0.419195E+00   0.101831E-01  -0.661089E+00
  3358   0.129590E+02   0.418031E+00   0.101723E-01  -0.657607E+00
  3359   0.129289E+02   0.416876E+00   0.101616E-01  -0.654135E+00
  3360   0.128991E+02   0.415746E+00   0.101508E-01  -0.650665E+00
  3361   0.128686E+02   0.414612E+00   0.101401E-01  -0.647225E+00
  3362   0.128377E+02   0.413503E+00   0.101294E-01  -0.643776E+00
  3363   0.128068E+02   0.412404E+00   0.101187E-01  -0.640348E+00
  3364   0.127769E+02   0.411308E+00   0.101081E-01  -0.636932E+00
  3365   0.127457E+02   0.410237E+00   0.100974E-01  -0.633533E+00
  3366   0.127146E+02   0.409169E+00   0.100867E-01  -0.630144E+00
  3367   0.126845E+02   0.408127E+00   0.100761E-01  -0.626763E+00
  3368   0.126537E+02   0.407080E+00   0.100655E-01  -0.623404E+00
  3369   0.126231E+02   0.406051E+00   0.100548E-01  -0.620065E+00
  3370   0.125912E+02   0.405033E+00   0.100442E-01  -0.616739E+00
  3371   0.125609E+02   0.404026E+00   0.100336E-01  -0.613425E+00
  3372   0.125292E+02   0.403037E+00   0.100231E-01  -0.610127E+00
